gene_id	symbol	seq_len	seqname	strand	num_A	num_C	num_G	num_T	num_N	pct_at	pct_gc	num_CG_dinuc	exon_count
ENSG00000181409.11	AATK	6225	chr17	-	990	2108	2080	1047	0	0.327228915662651	0.672771084337349	388	18
ENSG00000181418.7	DDN	3749	chr12	-	761	1131	1177	680	0	0.384369165110696	0.615630834889304	195	2
ENSG00000181444.12	ZNF467	2734	chr7	-	474	999	811	450	0	0.337966349670812	0.662033650329188	221	5
ENSG00000181449.3	SOX2	2513	chr3	+	693	619	655	546	0	0.493036211699164	0.506963788300836	138	1
ENSG00000181450.17	ZNF678	8915	chr1	+	2849	1464	1620	2982	0	0.654066180594504	0.345933819405496	38	6
ENSG00000181458.10	TMEM45A	6005	chr3	+	1536	1176	1207	2086	0	0.603164029975021	0.396835970024979	60	9
ENSG00000181467.4	RAP2B	8351	chr3	+	2235	1591	1843	2682	0	0.588791761465693	0.411208238534307	181	1
ENSG00000181472.4	ZBTB2	3090	chr6	-	911	728	655	796	0	0.552427184466019	0.447572815533981	70	3
ENSG00000181481.13	RNF135	3580	chr17	+	823	925	962	870	0	0.472905027932961	0.527094972067039	109	8
ENSG00000181513.14	ACBD4	3776	chr17	+	721	1157	1119	779	0	0.397245762711864	0.602754237288136	152	11
ENSG00000181523.12	SGSH	6713	chr17	-	1252	2036	1985	1440	0	0.401012959928497	0.598987040071503	291	8
ENSG00000181541.5	MAB21L2	2772	chr4	+	765	734	710	563	0	0.479076479076479	0.520923520923521	142	1
ENSG00000181544.13	FANCB	3215	chrX	-	1044	535	630	1006	0	0.637636080870918	0.362363919129082	31	10
ENSG00000181555.19	SETD2	10019	chr3	-	3226	2035	2221	2537	0	0.575207106497654	0.424792893502346	148	25
ENSG00000181577.15	C6orf223	3917	chr6	+	754	1184	1142	837	0	0.406178197600204	0.593821802399796	118	3
ENSG00000181585.3	TMIE	1824	chr3	+	412	497	597	318	0	0.400219298245614	0.599780701754386	63	4
ENSG00000181588.16	MEX3D	2850	chr19	-	450	989	927	484	0	0.327719298245614	0.672280701754386	320	2
ENSG00000181610.12	MRPS23	6379	chr17	-	1689	1321	1558	1811	0	0.548675340962533	0.451324659037467	101	5
ENSG00000181619.11	GPR135	4977	chr14	-	1341	1169	1163	1304	0	0.531444645368696	0.468555354631304	199	5
ENSG00000181625.17	SLX1B;LOC105369236	2462	chr16	+	423	747	797	495	0	0.372867587327376	0.627132412672624	124	4
ENSG00000181631.6	P2RY13	2764	chr3	-	833	616	465	850	0	0.6089001447178	0.3910998552822	24	2
ENSG00000181634.7	TNFSF15	7889	chr9	-	2297	1672	1657	2263	0	0.578020027886931	0.421979972113069	68	4
ENSG00000181638.17	ZFP41	6910	chr8	+	1359	2198	2077	1276	0	0.381331403762663	0.618668596237337	320	6
ENSG00000181649.5	PHLDA2	955	chr11	-	178	325	278	174	0	0.368586387434555	0.631413612565445	96	2
ENSG00000181652.18	ATG9B	6391	chr7	-	1226	1988	1856	1321	0	0.398529181661712	0.601470818338288	269	17
ENSG00000181656.6	GPR88	3491	chr1	+	778	976	848	889	0	0.4775136064165	0.5224863935835	176	2
ENSG00000181666.17	HKR1	7203	chr19	+	1784	1847	1777	1795	0	0.496876301541025	0.503123698458975	151	19
ENSG00000181690.7	PLAG1	7833	chr8	-	2425	1424	1482	2502	0	0.629005489595302	0.370994510404698	81	6
ENSG00000181704.11	YIPF6	8850	chrX	+	2443	1765	1912	2730	0	0.584519774011299	0.415480225988701	140	8
ENSG00000181722.16	ZBTB20	31872	chr3	-	9626	6320	6278	9648	0	0.604731425702811	0.395268574297189	303	36
ENSG00000181744.8	C3orf58	5487	chr3	+	1394	1186	1253	1654	0	0.555494805904866	0.444505194095134	196	8
ENSG00000181751.9	C5orf30	3568	chr5	+	935	750	838	1045	0	0.554932735426009	0.445067264573991	109	5
ENSG00000181754.6	AMIGO1	5144	chr1	-	1204	1343	1346	1251	0	0.477255054432348	0.522744945567652	113	2
ENSG00000181773.6	GPR3	2115	chr1	+	408	654	539	514	0	0.435933806146572	0.564066193853428	58	2
ENSG00000181778.4	TMEM252	1245	chr9	-	306	306	323	310	0	0.494779116465863	0.505220883534137	13	2
ENSG00000181781.9	ODF3L2	1718	chr19	-	275	628	537	278	0	0.321885913853318	0.678114086146682	82	4
ENSG00000181786.4	ACTL9	1426	chr19	-	246	516	429	235	0	0.337307152875175	0.662692847124825	97	1
ENSG00000181788.3	SIAH2	2617	chr3	-	521	757	730	609	0	0.431792128391288	0.568207871608712	161	2
ENSG00000181789.14	COPG1	4425	chr3	+	1104	1124	1169	1028	0	0.48180790960452	0.51819209039548	96	24
ENSG00000181790.10	ADGRB1	7356	chr8	+	1182	2618	2386	1170	0	0.31973898858075	0.68026101141925	543	30
ENSG00000181798.2	LINC00471	1282	chr2	-	320	260	344	358	0	0.528861154446178	0.471138845553822	29	3
ENSG00000181800.5	CELF2-AS1	2468	chr10	-	666	555	588	659	0	0.536871961102107	0.463128038897893	37	2
ENSG00000181804.14	SLC9A9	4087	chr3	-	1125	905	903	1154	0	0.557621727428432	0.442378272571568	56	18
ENSG00000181817.5	LSM10	1496	chr1	-	339	422	446	289	0	0.419786096256685	0.580213903743315	61	4
ENSG00000181826.9	RELL1	1947	chr4	-	501	469	507	470	0	0.498715973292244	0.501284026707756	65	9
ENSG00000181827.14	RFX7	10588	chr15	-	3325	2126	2016	3121	0	0.608802417831507	0.391197582168493	73	12
ENSG00000181830.8	SLC35C1	4505	chr11	+	821	1429	1373	882	0	0.378024417314095	0.621975582685905	218	2
ENSG00000181847.11	TIGIT	6091	chr3	+	1623	1321	1507	1640	0	0.535708422262354	0.464291577737646	76	8
ENSG00000181852.17	RNF41	6537	chr12	-	1706	1505	1585	1741	0	0.527306103717301	0.472693896282698	95	10
ENSG00000181856.14	SLC2A4	4046	chr17	+	767	1226	1105	948	0	0.423875432525952	0.576124567474048	140	12
ENSG00000181867.2	FTMT	879	chr5	+	187	283	225	184	0	0.422070534698521	0.577929465301479	51	1
ENSG00000181873.12	IBA57	10219	chr1	+	2134	2696	2899	2490	0	0.452490458949017	0.547509541050983	235	5
ENSG00000181885.18	CLDN7	2492	chr17	-	470	704	784	534	0	0.402889245585875	0.597110754414125	124	5
ENSG00000181894.14	ZNF329	4309	chr19	-	1149	1022	1079	1059	0	0.512415873752611	0.487584126247389	92	6
ENSG00000181896.11	ZNF101	6560	chr19	+	1742	1435	1541	1842	0	0.546341463414634	0.453658536585366	121	5
ENSG00000181904.8	C5orf24	5741	chr5	+	1704	1046	1173	1818	0	0.61348197178192	0.38651802821808	100	4
ENSG00000181908.5	LOC100996455	2340	chr11	+	576	584	673	507	0	0.462820512820513	0.537179487179487	53	2
ENSG00000181915.4	ADO	3627	chr10	+	935	856	866	970	0	0.525227460711332	0.474772539288668	140	1
ENSG00000181924.6	COA4	2246	chr11	-	604	554	513	575	0	0.52493321460374	0.47506678539626	49	5
ENSG00000181929.11	PRKAG1	4556	chr12	-	1181	1098	1118	1159	0	0.513608428446005	0.486391571553995	90	13
ENSG00000181938.13	GINS3	5105	chr16	+	1309	1251	1164	1381	0	0.526934378060725	0.473065621939275	93	10
ENSG00000181982.18	CCDC149	9582	chr4	-	2573	2301	2237	2471	0	0.526403673554582	0.473596326445418	157	15
ENSG00000181984.11	GOLGA8EP;GOLGA8CP	5237	chr15	+	1569	1025	1260	1383	0	0.56368149704029	0.43631850295971	79	18
ENSG00000181991.15	MRPS11	5625	chr15	+	1559	1347	1418	1301	0	0.508444444444444	0.491555555555556	111	5
ENSG00000182004.12	SNRPE	1474	chr1	+	410	244	400	420	0	0.563093622795115	0.436906377204885	41	4
ENSG00000182010.10	RTKN2	9548	chr10	-	3127	1646	1643	3132	0	0.655529953917051	0.344470046082949	52	14
ENSG00000182013.17	PNMAL1	3696	chr19	-	928	880	1021	867	0	0.485660173160173	0.514339826839827	109	3
ENSG00000182022.17	CHST15	6554	chr10	-	1496	1703	1665	1690	0	0.486115349404944	0.513884650595057	208	9
ENSG00000182040.8	USH1G	3558	chr17	-	601	1119	1132	706	0	0.36734120292299	0.63265879707701	169	3
ENSG00000182048.11	TRPC2	3262	chr11	+	662	991	900	709	0	0.420294297976701	0.579705702023299	93	18
ENSG00000182050.13	MGAT4C	27763	chr12	-	9304	4567	4445	9447	0	0.675395310305082	0.324604689694918	149	18
ENSG00000182054.9	IDH2	2814	chr15	-	654	765	798	597	0	0.44456289978678	0.55543710021322	104	12
ENSG00000182057.4	OGFRP1	1451	chr22	+	316	435	419	281	0	0.411440385940731	0.588559614059269	46	3
ENSG00000182087.12	TMEM259	4031	chr19	-	585	1325	1410	711	0	0.321508310592905	0.678491689407095	276	7
ENSG00000182093.14	WRB	5558	chr21	+	1369	1252	1389	1548	0	0.524829075206909	0.475170924793091	147	15
ENSG00000182095.14	TNRC18	12572	chr7	-	2391	4187	4022	1972	0	0.347041043588928	0.652958956411072	802	33
ENSG00000182103.4	FAM181B	3924	chr11	-	821	1028	1121	954	0	0.452344546381244	0.547655453618756	212	1
ENSG00000182107.6	TMEM30B	4471	chr14	-	1129	1099	1066	1177	0	0.515768284500112	0.484231715499888	193	1
ENSG00000182108.9	DEXI	1722	chr16	-	300	537	539	346	0	0.375145180023229	0.624854819976771	113	3
ENSG00000182117.5	NOP10	554	chr15	-	143	145	121	145	0	0.51985559566787	0.48014440433213	26	2
ENSG00000182118.6	FAM89A;MIR1182	2394	chr1	-	567	535	682	610	0	0.491645781119465	0.508354218880535	89	5
ENSG00000182132.13	KCNIP1	3351	chr5	+	775	917	897	762	0	0.458669054013727	0.541330945986273	115	15
ENSG00000182134.15	TDRKH	5092	chr1	-	1333	1218	1215	1326	0	0.522191673212883	0.477808326787117	106	18
ENSG00000182141.10	ZNF708	4325	chr19	-	1452	816	835	1222	0	0.618265895953757	0.381734104046243	40	6
ENSG00000182149.20	IST1	7806	chr16	+	2059	1649	1867	2231	0	0.549577248270561	0.450422751729439	136	20
ENSG00000182150.15	ERCC6L2	10352	chr9	+	3325	1920	2068	3039	0	0.614760432766615	0.385239567233385	118	23
ENSG00000182154.7	MRPL41	1262	chr9	+	194	469	439	160	0	0.280507131537242	0.719492868462758	150	2
ENSG00000182158.14	CREB3L2	8788	chr7	-	2176	2158	2056	2398	0	0.520482476103778	0.479517523896222	168	15
ENSG00000182162.10	P2RY8	4459	chrX	-	944	1303	1269	943	0	0.423189055842117	0.576810944157883	187	3
ENSG00000182165.17	TP53TG1	1023	chr7	-	268	247	257	251	0	0.50733137829912	0.49266862170088	25	3
ENSG00000182168.14	UNC5C	10685	chr4	-	2898	2351	2305	3131	0	0.564248947122134	0.435751052877866	162	18
ENSG00000182173.12	TSEN54	3440	chr17	+	722	997	1081	640	0	0.39593023255814	0.60406976744186	158	10
ENSG00000182175.13	RGMA	13141	chr15	-	2895	3809	3779	2658	0	0.422570580625523	0.577429419374477	501	9
ENSG00000182177.13	ASB18	5436	chr2	-	1415	1408	1285	1328	0	0.504598969830758	0.495401030169242	175	8
ENSG00000182179.11	UBA7;MIR5193	4545	chr3	-	919	1336	1320	970	0	0.415621562156216	0.584378437843784	80	18
ENSG00000182180.13	MRPS16	2794	chr10	-	661	642	675	816	0	0.528632784538296	0.471367215461704	64	4
ENSG00000182183.14	FAM159A	2508	chr1	+	600	709	638	561	0	0.462918660287081	0.537081339712919	68	7
ENSG00000182185.18	RAD51B	7477	chr14	+	2153	1551	1613	2160	0	0.576835629263073	0.423164370736927	65	33
ENSG00000182195.7	LDOC1	1381	chrX	-	286	451	341	303	0	0.426502534395366	0.573497465604634	72	1
ENSG00000182196.13	ARL6IP4	2781	chr12	+	497	823	1002	459	0	0.34376123696512	0.656238763034879	177	2
ENSG00000182197.10	EXT1	8325	chr8	-	2357	1798	1828	2342	0	0.564444444444444	0.435555555555556	173	12
ENSG00000182199.10	SHMT2	4838	chr12	+	951	1320	1404	1163	0	0.436957420421662	0.563042579578338	111	7
ENSG00000182208.12	MOB2	4518	chr11	-	830	1316	1468	904	0	0.383798140770252	0.616201859229748	152	7
ENSG00000182218.9	HHIPL1	7836	chr14	+	1616	2270	2348	1602	0	0.410668708524758	0.589331291475242	331	10
ENSG00000182220.14	ATP6AP2	9560	chrX	+	2697	1795	1971	3097	0	0.606066945606695	0.393933054393305	107	9
ENSG00000182224.11	CYB5D1	3980	chr17	+	1019	936	978	1047	0	0.519095477386935	0.480904522613065	92	2
ENSG00000182230.11	FAM153B;LOC100507387	10769	chr5	+	2893	2353	2444	3079	0	0.554554740458724	0.445445259541276	169	39
ENSG00000182240.15	BACE2	9619	chr21	+	2418	2252	2322	2627	0	0.52448279446928	0.47551720553072	268	13
ENSG00000182247.9	UBE2E2	3274	chr3	+	839	739	710	986	0	0.55742211362248	0.44257788637752	83	9
ENSG00000182253.14	SYNM	7819	chr15	+	2017	1813	2293	1696	0	0.474868909067656	0.525131090932344	319	5
ENSG00000182255.6	KCNA4	4195	chr11	-	1096	901	1028	1170	0	0.540166865315852	0.459833134684148	70	3
ENSG00000182256.12	GABRG3	12595	chr15	+	3528	2806	2641	3620	0	0.567526796347757	0.432473203652243	245	14
ENSG00000182257.6	PRR34	2817	chr22	-	595	900	766	556	0	0.408590699325524	0.591409300674476	77	2
ENSG00000182263.13	FIGN	9942	chr2	-	2938	2035	1859	3110	0	0.608328304164152	0.391671695835848	97	4
ENSG00000182264.8	IZUMO1	3415	chr19	-	789	838	950	838	0	0.476427525622255	0.523572474377745	110	8
ENSG00000182272.11	B4GALNT4	3761	chr11	+	622	1240	1288	611	0	0.327838340866791	0.672161659133209	320	19
ENSG00000182287.13	AP1S2	5454	chrX	-	1688	916	973	1877	0	0.653648698203154	0.346351301796846	68	9
ENSG00000182307.12	C8orf33	3378	chr8	+	814	812	914	838	0	0.489046773238603	0.510953226761397	90	3
ENSG00000182308.6	DCAF4L1	4772	chr4	+	1437	886	1096	1353	0	0.58466051969824	0.41533948030176	95	1
ENSG00000182310.13	SPACA6	3648	chr19	+	835	1056	1078	679	0	0.415021929824561	0.584978070175439	129	8
ENSG00000182318.5	ZSCAN22	4629	chr19	+	1035	1310	1158	1126	0	0.466839490170663	0.533160509829337	106	3
ENSG00000182324.6	KCNJ14	4340	chr19	+	944	1130	1244	1022	0	0.452995391705069	0.547004608294931	158	3
ENSG00000182325.10	FBXL6	3375	chr8	-	550	1155	1102	568	0	0.331259259259259	0.668740740740741	228	5
ENSG00000182326.14	C1S	6462	chr12	+	1689	1440	1712	1621	0	0.512225317239245	0.487774682760755	99	17
ENSG00000182327.7	GLTPD2	1023	chr17	+	125	363	389	146	0	0.264907135874878	0.735092864125122	115	4
ENSG00000182329.11	KIAA2012	7943	chr2	+	2348	1928	1974	1693	0	0.50874984262873	0.49125015737127	158	25
ENSG00000182333.14	LIPF	2348	chr10	+	725	449	486	688	0	0.601788756388416	0.398211243611584	9	11
ENSG00000182348.6	ZNF804B	4685	chr7	+	1517	1137	924	1107	0	0.56008537886873	0.43991462113127	92	4
ENSG00000182359.14	KBTBD3	5516	chr11	-	1717	1018	1028	1753	0	0.629079042784627	0.370920957215373	85	5
ENSG00000182362.13	YBEY	1807	chr21	+	410	507	487	403	0	0.449916989485335	0.550083010514665	82	5
ENSG00000182366.9	FAM87A	4531	chr8	-	1050	1097	1201	1183	0	0.492827190465681	0.507172809534319	113	3
ENSG00000182372.8	CLN8;MIR3674	9459	chr8	+	2211	2264	2622	2362	0	0.48345491066709	0.51654508933291	307	12
ENSG00000182376.2	LOC339059	2238	chr16	+	445	734	680	379	0	0.368185880250223	0.631814119749777	63	2
ENSG00000182378.13	PLCXD1	6191	chrX	+	1293	1688	1686	1524	0	0.455015344855435	0.544984655144565	246	11
ENSG00000182379.9	NXPH4	2150	chr12	+	374	771	632	373	0	0.347441860465116	0.652558139534884	138	4
ENSG00000182389.19	CACNB4	36268	chr2	-	10750	6857	7452	11209	0	0.605464872614977	0.394535127385023	319	18
ENSG00000182397.14	DNM1P46	3979	chr15	-	903	1138	1100	838	0	0.437547122392561	0.562452877607439	129	6
ENSG00000182400.14	TRAPPC6B	4533	chr14	-	1373	747	927	1486	0	0.630708140304434	0.369291859695566	52	5
ENSG00000182405.5	PGBD4	6612	chr15	+	1920	1402	1387	1903	0	0.578191167574108	0.421808832425892	111	1
ENSG00000182446.13	NPLOC4	9574	chr17	-	2033	2571	2499	2471	0	0.470440777104658	0.529559222895342	264	29
ENSG00000182450.12	KCNK4	2632	chr11	+	381	889	879	483	0	0.328267477203647	0.671732522796353	170	7
ENSG00000182463.15	TSHZ2	12581	chr20	+	3889	2702	2663	3327	0	0.573563309752802	0.426436690247198	219	4
ENSG00000182472.8	CAPN12	5966	chr19	-	1161	1767	1892	1146	0	0.386691250419041	0.613308749580959	211	18
ENSG00000182473.21	EXOC7	10086	chr17	-	2145	2932	2928	2081	0	0.41899662899068	0.58100337100932	276	22
ENSG00000182481.8	KPNA2	3140	chr17	+	815	741	716	868	0	0.535987261146497	0.464012738853503	89	12
ENSG00000182487.12	NCF1B	1902	chr7	+	374	610	572	346	0	0.378548895899054	0.621451104100946	117	10
ENSG00000182489.8	XKRX	3372	chrX	-	769	857	827	919	0	0.500593119810202	0.499406880189798	80	3
ENSG00000182492.15	BGN	2453	chrX	+	455	883	620	495	0	0.387280880554423	0.612719119445577	89	8
ENSG00000182504.10	CEP97	9550	chr3	+	2920	1706	1872	3052	0	0.625340314136126	0.374659685863874	99	12
ENSG00000182508.13	LHFPL1	1750	chrX	-	442	378	454	476	0	0.524571428571429	0.475428571428571	18	5
ENSG00000182511.11	FES	4237	chr15	+	818	1324	1336	759	0	0.37219730941704	0.62780269058296	159	19
ENSG00000182512.4	GLRX5	2845	chr14	+	679	678	773	715	0	0.489982425307557	0.510017574692443	114	3
ENSG00000182518.13	FAM104B	2499	chrX	-	697	568	512	722	0	0.567827130852341	0.432172869147659	55	5
ENSG00000182521.5	TBPL2	2407	chr14	-	663	594	571	579	0	0.515995014540922	0.484004985459078	72	9
ENSG00000182533.6	CAV3	1956	chr3	+	500	499	499	458	0	0.489775051124744	0.510224948875256	49	4
ENSG00000182534.13	MXRA7	9257	chr17	-	2173	2496	2238	2350	0	0.488603219185481	0.511396780814519	224	7
ENSG00000182541.17	LIMK2	6170	chr22	+	1441	1576	1702	1451	0	0.46871961102107	0.53128038897893	133	18
ENSG00000182544.8	MFSD5	2581	chr12	+	500	719	739	623	0	0.43510267338241	0.56489732661759	76	4
ENSG00000182545.6	RNASE10	1200	chr14	+	272	342	320	266	0	0.448333333333333	0.551666666666667	38	2
ENSG00000182551.13	ADI1	5560	chr2	-	1485	1249	1280	1546	0	0.545143884892086	0.454856115107914	142	5
ENSG00000182552.14	RWDD4	2776	chr4	-	833	493	556	894	0	0.622118155619596	0.377881844380403	55	8
ENSG00000182557.7	SPNS3	2684	chr17	+	445	810	862	567	0	0.377049180327869	0.622950819672131	99	13
ENSG00000182566.13	CLEC4G	1754	chr19	-	332	511	569	342	0	0.384264538198404	0.615735461801596	93	10
ENSG00000182568.16	SATB1	13409	chr3	-	3865	2812	2722	4010	0	0.587292117234693	0.412707882765307	274	18
ENSG00000182575.7	NXPH3	5648	chr17	+	1144	1656	1690	1158	0	0.40757790368272	0.59242209631728	154	2
ENSG00000182578.13	CSF1R	5151	chr5	-	1168	1460	1439	1084	0	0.437196660842555	0.562803339157445	113	23
ENSG00000182580.2	EPHB3	4532	chr3	+	846	1475	1360	851	0	0.374448367166814	0.625551632833186	243	16
ENSG00000182583.12	VCX	1055	chrX	+	289	245	370	151	0	0.417061611374408	0.582938388625592	49	4
ENSG00000182584.4	ACTL10	2028	chr20	+	352	624	724	328	0	0.335305719921105	0.664694280078895	151	1
ENSG00000182585.9	EPGN	1814	chr4	+	602	337	366	509	0	0.612458654906284	0.387541345093716	14	6
ENSG00000182586.7	LINC00334	899	chr21	+	201	253	241	204	0	0.450500556173526	0.549499443826474	32	4
ENSG00000182600.9	C2orf82	3698	chr2	+	671	1170	1131	726	0	0.377771768523526	0.622228231476474	203	7
ENSG00000182601.6	HS3ST4	3379	chr16	+	734	964	1010	671	0	0.415803492157443	0.584196507842557	182	3
ENSG00000182606.14	TRAK1	10992	chr3	+	2696	2722	2724	2850	0	0.504548762736536	0.495451237263464	294	21
ENSG00000182612.10	TSPAN10	4745	chr17	+	1071	1387	1281	1006	0	0.437723919915701	0.562276080084299	199	6
ENSG00000182621.17	PLCB1	17412	chr20	+	5488	3368	3484	5072	0	0.606478290833908	0.393521709166092	246	51
ENSG00000182628.12	SKA2	3148	chr17	-	919	583	653	993	0	0.607369758576874	0.392630241423126	45	6
ENSG00000182636.5	NDN	1931	chr15	-	481	498	516	436	0	0.474883480062144	0.525116519937856	90	1
ENSG00000182648.11	C7orf13;LINC01006	3964	chr7	-	892	989	1016	1067	0	0.494197780020182	0.505802219979818	157	7
ENSG00000182667.14	NTM	6956	chr11	+	1843	1642	1758	1713	0	0.511213341000575	0.488786658999425	198	22
ENSG00000182670.13	TTC3	15883	chr21	+	4893	2895	3438	4657	0	0.601271800037776	0.398728199962224	207	53
ENSG00000182676.4	PPP1R27	1449	chr17	-	305	467	413	264	0	0.392684610075914	0.607315389924086	75	2
ENSG00000182685.7	BRICD5	2083	chr16	-	420	622	688	353	0	0.371099375900144	0.628900624099856	74	4
ENSG00000182687.3	GALR2	1364	chr17	+	185	498	423	258	0	0.324780058651026	0.675219941348974	134	2
ENSG00000182700.4	IGIP	3458	chr5	+	1048	557	672	1181	0	0.644592249855408	0.355407750144592	18	1
ENSG00000182704.7	TSKU	4131	chr11	+	810	1252	1181	888	0	0.411038489469862	0.588961510530138	135	5
ENSG00000182712.15	CMC4	1539	chrX	-	384	391	435	329	0	0.463287849252762	0.536712150747238	81	4
ENSG00000182718.16	ANXA2	8824	chr15	-	2470	1808	2092	2454	0	0.558023572076156	0.441976427923844	125	26
ENSG00000182732.16	RGS6	8937	chr14	+	2324	2326	2338	1949	0	0.478124650330088	0.521875349669912	222	33
ENSG00000182742.5	HOXB4	3757	chr17	-	886	1024	1014	833	0	0.457545914293319	0.542454085706681	183	2
ENSG00000182749.5	PAQR7	3297	chr1	-	681	848	866	902	0	0.480133454655748	0.519866545344252	61	2
ENSG00000182752.9	PAPPA	11573	chr9	+	3184	2784	2658	2947	0	0.529767562429794	0.470232437570206	235	24
ENSG00000182759.3	MAFA	2504	chr8	-	433	809	796	466	0	0.359025559105431	0.640974440894569	234	2
ENSG00000182768.8	NGRN	7694	chr15	+	1972	1772	1808	2142	0	0.534702365479594	0.465297634520406	190	2
ENSG00000182771.18	GRID1	5927	chr10	-	1396	1572	1593	1366	0	0.466003036949553	0.533996963050447	165	17
ENSG00000182774.10	RPS17	3812	chr15	-	851	906	996	1059	0	0.501049317943337	0.498950682056663	117	1
ENSG00000182782.7	HCAR2	2051	chr12	-	466	528	529	528	0	0.484641638225256	0.515358361774744	55	1
ENSG00000182791.4	CCDC87	2908	chr11	-	676	856	750	626	0	0.447730398899587	0.552269601100413	80	1
ENSG00000182795.12	C1orf116	5502	chr1	-	1405	1469	1366	1262	0	0.484732824427481	0.515267175572519	78	4
ENSG00000182796.13	TMEM198B	4219	chr12	+	860	1304	1068	987	0	0.437781464802086	0.562218535197914	105	6
ENSG00000182798.10	MAGEB17	1611	chrX	+	388	432	484	307	0	0.431409062693979	0.568590937306021	46	3
ENSG00000182809.10	CRIP2	4837	chr14	+	753	1664	1674	746	0	0.309902832334091	0.690097167665909	284	8
ENSG00000182810.6	DDX28	2169	chr16	-	445	641	626	457	0	0.415859843245735	0.584140156754265	118	1
ENSG00000182827.8	ACBD3	3578	chr1	-	1052	665	831	1030	0	0.581889323644494	0.418110676355506	77	8
ENSG00000182831.11	C16orf72	15875	chr16	+	4205	3109	3477	5084	0	0.585133858267717	0.414866141732283	242	4
ENSG00000182836.9	PLCXD3	7731	chr5	-	2493	1381	1497	2360	0	0.627732505497348	0.372267494502652	50	3
ENSG00000182841.12	RRP7BP	5092	chr22	-	1205	1452	1441	994	0	0.431853888452474	0.568146111547525	139	9
ENSG00000182853.11	VMO1	803	chr17	-	147	235	274	147	0	0.36612702366127	0.63387297633873	65	3
ENSG00000182858.13	ALG12	5350	chr22	-	1276	1731	1256	1087	0	0.441682242990654	0.558317757009346	184	10
ENSG00000182866.16	LCK	3339	chr1	+	699	937	999	704	0	0.420185684336628	0.579814315663372	117	10
ENSG00000182870.12	GALNT9	6969	chr12	-	1402	1969	2393	1205	0	0.374085234610418	0.625914765389582	366	17
ENSG00000182871.14	COL18A1	8525	chr21	+	1479	2896	2811	1339	0	0.330557184750733	0.669442815249267	447	43
ENSG00000182872.15	RBM10	3889	chrX	+	893	1139	1209	648	0	0.396245821547956	0.603754178452044	193	25
ENSG00000182885.16	ADGRG3	3330	chr16	+	652	1017	907	754	0	0.422222222222222	0.577777777777778	78	13
ENSG00000182890.4	GLUD2	2493	chrX	+	672	589	612	620	0	0.518251103088648	0.481748896911352	80	1
ENSG00000182899.14	RPL35A	2977	chr3	+	717	643	695	922	0	0.550554249244206	0.449445750755794	58	7
ENSG00000182901.16	RGS7	2575	chr1	-	753	594	605	623	0	0.534368932038835	0.465631067961165	90	19
ENSG00000182902.13	SLC25A18	4741	chr22	+	1076	1297	1327	1041	0	0.446530267875976	0.553469732124025	131	10
ENSG00000182903.15	ZNF721	6390	chr4	-	2239	1178	1368	1605	0	0.601564945226917	0.398435054773083	82	8
ENSG00000182916.7	TCEAL7	1177	chrX	+	367	226	237	347	0	0.606627017841971	0.393372982158029	20	3
ENSG00000182919.14	C11orf54	6269	chr11	+	1911	1147	1283	1928	0	0.612378369755942	0.387621630244058	60	12
ENSG00000182923.16	CEP63	10116	chr3	+	2891	2203	2119	2903	0	0.572756030051404	0.427243969948596	154	18
ENSG00000182934.11	SRPRA	4167	chr11	-	993	1066	1058	1050	0	0.490280777537797	0.509719222462203	115	13
ENSG00000182944.17	EWSR1	10326	chr22	+	2809	2103	2365	3049	0	0.567305829943831	0.432694170056169	151	15
ENSG00000182950.2	ODF3L1	1196	chr15	+	255	408	293	240	0	0.413879598662207	0.586120401337793	35	4
ENSG00000182952.4	HMGN4	1274	chr6	+	361	270	310	333	0	0.544740973312402	0.455259026687598	24	3
ENSG00000182957.15	SPATA13	9948	chr13	+	2602	2476	2568	2302	0	0.492963409730599	0.507036590269401	263	19
ENSG00000182963.9	GJC1	8660	chr17	-	2356	1832	2011	2461	0	0.556235565819861	0.443764434180139	156	6
ENSG00000182973.18	CNOT10	4846	chr3	+	1422	1023	1137	1264	0	0.55427156417664	0.445728435823359	87	25
ENSG00000182979.17	MTA1	6966	chr14	+	1147	2262	2249	1308	0	0.352426069480333	0.647573930519667	396	20
ENSG00000182983.14	ZNF662	5070	chr3	+	1302	1166	1187	1415	0	0.535897435897436	0.464102564102564	91	5
ENSG00000182985.16	CADM1	11017	chr11	-	2936	2452	2455	3174	0	0.554597440319506	0.445402559680494	207	20
ENSG00000182986.12	ZNF320	8363	chr19	-	2264	1753	1864	2482	0	0.567499701064211	0.432500298935789	117	14
ENSG00000182993.3	C12orf60	4570	chr12	+	1393	979	973	1225	0	0.572866520787746	0.427133479212254	50	6
ENSG00000183010.16	PYCR1	2886	chr17	-	505	954	889	538	0	0.361399861399861	0.638600138600139	130	10
ENSG00000183011.13	NAA38	1943	chr17	-	436	536	599	372	0	0.415851775604735	0.584148224395265	137	8
ENSG00000183018.8	SPNS2	4111	chr17	+	679	1359	1303	770	0	0.352468985648261	0.647531014351739	216	12
ENSG00000183019.7	MCEMP1	1906	chr19	+	437	450	566	453	0	0.46694648478489	0.53305351521511	49	7
ENSG00000183020.13	AP2A2	9638	chr11	+	1966	2679	2760	2233	0	0.435671301099813	0.564328698900187	413	29
